Key: 194200B, Action: Add, Quantity: 1000, Orders: 1
Key: 197200S, Action: Update, Quantity: 195, Orders: 3
Key: 197100B, Action: Update, Quantity: 612, Orders: 7
Key: 197100B, Action: Update, Quantity: 749, Orders: 8
Key: 197000B, Action: Update, Quantity: 2630, Orders: 11
Key: 197200S, Action: Update, Quantity: 191, Orders: 3
Key: 197500S, Action: Update, Quantity: 6317, Orders: 12
Key: 197200S, Action: Update, Quantity: 165, Orders: 2
Key: 197200S, Action: Update, Quantity: 150, Orders: 1
Key: 197200S, Action: Delete, Quantity: None, Orders: None
Key: 197200B, Action: Add, Quantity: 112, Orders: 1
Key: 197100B, Action: Update, Quantity: 978, Orders: 9
Key: 197500S, Action: Update, Quantity: 6717, Orders: 13
Key: 197100B, Action: Update, Quantity: 1629, Orders: 10
Key: 197300S, Action: Update, Quantity: 1639, Orders: 9
Key: 197400S, Action: Update, Quantity: 2377, Orders: 12
Key: 197400S, Action: Update, Quantity: 2097, Orders: 11
Key: 197600S, Action: Update, Quantity: 2612, Orders: 9
Key: 197400S, Action: Update, Quantity: 1798, Orders: 10
Key: 197000B, Action: Update, Quantity: 3030, Orders: 12
Key: 196900B, Action: Update, Quantity: 5329, Orders: 14
Key: 197300S, Action: Update, Quantity: 1678, Orders: 10
Key: 196500B, Action: Update, Quantity: 1779, Orders: 4
Key: 197400S, Action: Update, Quantity: 1989, Orders: 11
Key: 197800S, Action: Update, Quantity: 2766, Orders: 7
Key: 197400S, Action: Update, Quantity: 1968, Orders: 10
Key: 197700S, Action: Update, Quantity: 10512, Orders: 11
Key: 197300S, Action: Update, Quantity: 2133, Orders: 11
Key: 197500S, Action: Update, Quantity: 4524, Orders: 12
Key: 196600B, Action: Update, Quantity: 2388, Orders: 7
Key: 197300S, Action: Update, Quantity: 2283, Orders: 12
Key: 197100B, Action: Update, Quantity: 1817, Orders: 11
Key: 196800B, Action: Update, Quantity: 3281, Orders: 11
Key: 196600B, Action: Update, Quantity: 2375, Orders: 6
Key: 196700B, Action: Update, Quantity: 3793, Orders: 12
Key: 196900B, Action: Update, Quantity: 4667, Orders: 13
Key: 197300S, Action: Update, Quantity: 2066, Orders: 11
Key: 197300S, Action: Update, Quantity: 2238, Orders: 12
Key: 196400B, Action: Update, Quantity: 1715, Orders: 4
Key: 196900B, Action: Update, Quantity: 6860, Orders: 14
Key: 197600S, Action: Update, Quantity: 4805, Orders: 10
Key: 197400S, Action: Update, Quantity: 1777, Orders: 9
Key: 197400S, Action: Update, Quantity: 1966, Orders: 10
Key: 196700B, Action: Update, Quantity: 8619, Orders: 13
Key: 197100B, Action: Update, Quantity: 1717, Orders: 10
Key: 197200B, Action: Update, Quantity: 212, Orders: 2
Key: 197200B, Action: Update, Quantity: 254, Orders: 3
Key: 197300S, Action: Update, Quantity: 1738, Orders: 11
Key: 197300S, Action: Update, Quantity: 1638, Orders: 10
Key: 197300S, Action: Update, Quantity: 1466, Orders: 9
Key: 197300S, Action: Update, Quantity: 1574, Orders: 10
Key: 197100B, Action: Update, Quantity: 1692, Orders: 9
Key: 197200B, Action: Update, Quantity: 279, Orders: 4
Key: 197800S, Action: Update, Quantity: 2366, Orders: 6
Key: 197200B, Action: Update, Quantity: 205, Orders: 4
Key: 197300S, Action: Update, Quantity: 1582, Orders: 11
Key: 197300S, Action: Update, Quantity: 1682, Orders: 12
Key: 197300S, Action: Update, Quantity: 1619, Orders: 12
Key: 197300S, Action: Update, Quantity: 1519, Orders: 11
Key: 197000B, Action: Update, Quantity: 2950, Orders: 11
Key: 197100B, Action: Update, Quantity: 1772, Orders: 10
Key: 197200B, Action: Update, Quantity: 221, Orders: 5
Key: 196900B, Action: Update, Quantity: 6775, Orders: 13
Key: 197300S, Action: Update, Quantity: 1406, Orders: 10
Key: 197300S, Action: Update, Quantity: 1507, Orders: 11
Key: 197300S, Action: Update, Quantity: 1407, Orders: 10
Key: 197200B, Action: Update, Quantity: 321, Orders: 6
Key: 196700B, Action: Update, Quantity: 8519, Orders: 12
Key: 197300S, Action: Update, Quantity: 1307, Orders: 9
Key: 197200B, Action: Update, Quantity: 421, Orders: 7
Key: 196700B, Action: Update, Quantity: 8419, Orders: 11
Key: 197200B, Action: Update, Quantity: 521, Orders: 8
Key: 197300S, Action: Update, Quantity: 1199, Orders: 8
Key: 197300S, Action: Update, Quantity: 1285, Orders: 9
Key: 197100B, Action: Update, Quantity: 1692, Orders: 9
Key: 197200B, Action: Update, Quantity: 601, Orders: 9
Key: 197200B, Action: Update, Quantity: 501, Orders: 8
Key: 197300S, Action: Update, Quantity: 1472, Orders: 10
Key: 197100B, Action: Update, Quantity: 1718, Orders: 10
Key: 197300S, Action: Update, Quantity: 1572, Orders: 11
Key: 197500S, Action: Update, Quantity: 5232, Orders: 13
Key: 197600S, Action: Update, Quantity: 5513, Orders: 11
Key: 197800S, Action: Update, Quantity: 2381, Orders: 7
Key: 197400S, Action: Update, Quantity: 2069, Orders: 11
Key: 196500B, Action: Update, Quantity: 2779, Orders: 5
Key: 197200B, Action: Update, Quantity: 817, Orders: 9
Key: 197300S, Action: Update, Quantity: 1472, Orders: 10
Key: 196700B, Action: Update, Quantity: 7730, Orders: 10
Key: 196800B, Action: Update, Quantity: 3970, Orders: 12
Key: 197000B, Action: Update, Quantity: 2654, Orders: 10
Key: 197200B, Action: Update, Quantity: 1022, Orders: 10
Key: 197200B, Action: Update, Quantity: 1122, Orders: 11
Key: 197200B, Action: Update, Quantity: 1022, Orders: 10
Key: 197400S, Action: Update, Quantity: 2383, Orders: 12
Key: 196900B, Action: Update, Quantity: 6759, Orders: 12
Key: 197200B, Action: Update, Quantity: 1038, Orders: 11
Key: 197300S, Action: Update, Quantity: 1484, Orders: 11
Key: 197300S, Action: Update, Quantity: 1584, Orders: 12
Key: 196800B, Action: Update, Quantity: 3281, Orders: 11
Key: 196700B, Action: Update, Quantity: 8419, Orders: 11
Key: 197200B, Action: Update, Quantity: 938, Orders: 10
Key: 197300S, Action: Update, Quantity: 1684, Orders: 13
Key: 197200B, Action: Update, Quantity: 838, Orders: 9
Key: 197200B, Action: Update, Quantity: 633, Orders: 8
Key: 197200B, Action: Update, Quantity: 791, Orders: 9
Key: 197200B, Action: Update, Quantity: 833, Orders: 10
Key: 197000B, Action: Update, Quantity: 2968, Orders: 11
Key: 197000B, Action: Update, Quantity: 3274, Orders: 12
Key: 196100B, Action: Update, Quantity: 1022, Orders: 2
Key: 196700B, Action: Update, Quantity: 7730, Orders: 10
Key: 196800B, Action: Update, Quantity: 3970, Orders: 12
Key: 197300S, Action: Update, Quantity: 1584, Orders: 12
Key: 197100B, Action: Update, Quantity: 1726, Orders: 11
Key: 199900S, Action: Update, Quantity: 1777, Orders: 2
Key: 197200B, Action: Update, Quantity: 795, Orders: 9
Key: 197200B, Action: Update, Quantity: 695, Orders: 8
Key: 197200B, Action: Update, Quantity: 653, Orders: 7
Key: 197200B, Action: Update, Quantity: 628, Orders: 6
Key: 197200B, Action: Update, Quantity: 612, Orders: 5
Key: 197200B, Action: Update, Quantity: 532, Orders: 4
Key: 197200B, Action: Update, Quantity: 216, Orders: 3
Key: 197200B, Action: Update, Quantity: 58, Orders: 2
Key: 197200B, Action: Update, Quantity: 42, Orders: 1
Key: 197200B, Action: Delete, Quantity: None, Orders: None
Key: 197300S, Action: Update, Quantity: 1684, Orders: 13
Key: 197100B, Action: Update, Quantity: 1497, Orders: 10
Key: 197300S, Action: Update, Quantity: 2184, Orders: 14
Key: 197100B, Action: Update, Quantity: 846, Orders: 9
Key: 196900B, Action: Update, Quantity: 7159, Orders: 13
Key: 197400S, Action: Update, Quantity: 2892, Orders: 13
Key: 197200S, Action: Add, Quantity: 130, Orders: 1
Key: 197000B, Action: Update, Quantity: 2874, Orders: 11
Key: 197100B, Action: Update, Quantity: 583, Orders: 8
Key: 197000B, Action: Update, Quantity: 2560, Orders: 10
Key: 197000B, Action: Update, Quantity: 2254, Orders: 9
Key: 197200S, Action: Update, Quantity: 630, Orders: 2
Key: 197300S, Action: Update, Quantity: 2255, Orders: 15
Key: 197200S, Action: Update, Quantity: 878, Orders: 3
Key: 197300S, Action: Update, Quantity: 2856, Orders: 16
Key: 197400S, Action: Update, Quantity: 3292, Orders: 14
Key: 197300S, Action: Update, Quantity: 2844, Orders: 15
Key: 197500S, Action: Update, Quantity: 4832, Orders: 12
Key: 197200S, Action: Update, Quantity: 978, Orders: 4
Key: 197300S, Action: Update, Quantity: 2694, Orders: 14
Key: 197200S, Action: Update, Quantity: 1168, Orders: 5
Key: 197100B, Action: Update, Quantity: 573, Orders: 7
Key: 197100B, Action: Update, Quantity: 524, Orders: 7
Key: 197200S, Action: Update, Quantity: 1268, Orders: 6
Key: 197200S, Action: Update, Quantity: 1547, Orders: 7
Key: 197100B, Action: Update, Quantity: 424, Orders: 6
Key: 197200S, Action: Update, Quantity: 1647, Orders: 8
Key: 197700S, Action: Update, Quantity: 10412, Orders: 10
Key: 197700S, Action: Update, Quantity: 10312, Orders: 9
Key: 196700B, Action: Update, Quantity: 7830, Orders: 11
Key: 197100B, Action: Update, Quantity: 287, Orders: 5
Key: 197000B, Action: Update, Quantity: 2391, Orders: 10
Key: 196300B, Action: Update, Quantity: 1278, Orders: 4
Key: 197100B, Action: Update, Quantity: 288, Orders: 6
Key: 197200S, Action: Update, Quantity: 1547, Orders: 7
Key: 197200S, Action: Update, Quantity: 1447, Orders: 6
Key: 197200S, Action: Update, Quantity: 1168, Orders: 5
Key: 197300S, Action: Update, Quantity: 2507, Orders: 13
Key: 197100B, Action: Update, Quantity: 290, Orders: 7
Key: 197200S, Action: Update, Quantity: 1068, Orders: 4
Key: 197300S, Action: Update, Quantity: 2468, Orders: 12
Key: 197200S, Action: Update, Quantity: 1255, Orders: 5
Key: 197400S, Action: Update, Quantity: 3627, Orders: 15
Key: 196900B, Action: Update, Quantity: 4966, Orders: 12
Key: 197200S, Action: Update, Quantity: 1545, Orders: 6
Key: 197200S, Action: Update, Quantity: 1645, Orders: 7
Key: 197200S, Action: Update, Quantity: 1735, Orders: 8
Key: 197100B, Action: Update, Quantity: 259, Orders: 7
Key: 197200S, Action: Update, Quantity: 1835, Orders: 9
Key: 196900B, Action: Update, Quantity: 6692, Orders: 13
Key: 197400S, Action: Update, Quantity: 3575, Orders: 14
Key: 197200S, Action: Update, Quantity: 1887, Orders: 10
Key: 197400S, Action: Update, Quantity: 4283, Orders: 15
Key: 197600S, Action: Update, Quantity: 4805, Orders: 10
Key: 197200S, Action: Update, Quantity: 1892, Orders: 11
Key: 196900B, Action: Update, Quantity: 6787, Orders: 14
Key: 197300S, Action: Update, Quantity: 2460, Orders: 11
Key: 197200S, Action: Update, Quantity: 1900, Orders: 12
Key: 197200S, Action: Update, Quantity: 1963, Orders: 13
Key: 197200S, Action: Update, Quantity: 1964, Orders: 14
Key: 196800B, Action: Update, Quantity: 6163, Orders: 13
Key: 197200S, Action: Update, Quantity: 2234, Orders: 15
Key: 197400S, Action: Update, Quantity: 4094, Orders: 14
Key: 197400S, Action: Update, Quantity: 4095, Orders: 15
Key: 197300S, Action: Update, Quantity: 2005, Orders: 10
Key: 197200S, Action: Update, Quantity: 2689, Orders: 16
Key: 197400S, Action: Update, Quantity: 3992, Orders: 14
Key: 197300S, Action: Update, Quantity: 2095, Orders: 11
Key: 197800S, Action: Update, Quantity: 2366, Orders: 6
Key: 197700S, Action: Update, Quantity: 10327, Orders: 10
Key: 197400S, Action: Update, Quantity: 3991, Orders: 13
Key: 197100B, Action: Update, Quantity: 71, Orders: 6
Key: 197100B, Action: Update, Quantity: 121, Orders: 7
Key: 197300S, Action: Update, Quantity: 2024, Orders: 10
Key: 197000B, Action: Update, Quantity: 2122, Orders: 9
Key: 197000B, Action: Update, Quantity: 2370, Orders: 10
Key: 196900B, Action: Update, Quantity: 7583, Orders: 15
Key: 197200S, Action: Update, Quantity: 2599, Orders: 15
Key: 197100B, Action: Update, Quantity: 113, Orders: 7
Key: 197300S, Action: Update, Quantity: 2094, Orders: 11
Key: 197400S, Action: Update, Quantity: 3283, Orders: 12
Key: 197500S, Action: Update, Quantity: 4124, Orders: 11
Key: 197200S, Action: Update, Quantity: 2611, Orders: 16
Key: 197300S, Action: Update, Quantity: 2177, Orders: 12
Key: 196800B, Action: Update, Quantity: 5474, Orders: 12
Key: 196600B, Action: Update, Quantity: 3064, Orders: 7
Key: 196600B, Action: Update, Quantity: 2375, Orders: 6
Key: 196700B, Action: Update, Quantity: 8519, Orders: 12
Key: 197300S, Action: Update, Quantity: 2094, Orders: 11
Key: 197200S, Action: Update, Quantity: 2711, Orders: 17
Key: 197300S, Action: Update, Quantity: 2150, Orders: 12
Key: 197000B, Action: Update, Quantity: 2457, Orders: 11
Key: 196600B, Action: Update, Quantity: 2457, Orders: 7
Key: 197000B, Action: Update, Quantity: 2550, Orders: 12
Key: 197400S, Action: Update, Quantity: 3393, Orders: 13
Key: 196800B, Action: Update, Quantity: 5105, Orders: 11
Key: 197000B, Action: Update, Quantity: 2757, Orders: 13
Key: 196700B, Action: Update, Quantity: 8115, Orders: 11
Key: 197100B, Action: Update, Quantity: 310, Orders: 8
Key: 197200S, Action: Update, Quantity: 2211, Orders: 16
Key: 197200S, Action: Update, Quantity: 2111, Orders: 15
Key: 197200S, Action: Update, Quantity: 1981, Orders: 14
Key: 197100B, Action: Update, Quantity: 410, Orders: 9
Key: 197200S, Action: Update, Quantity: 1881, Orders: 13
Key: 197200S, Action: Update, Quantity: 1633, Orders: 12
Key: 197300S, Action: Update, Quantity: 2237, Orders: 13
Key: 197100B, Action: Update, Quantity: 425, Orders: 10
Key: 197300S, Action: Update, Quantity: 2167, Orders: 12
Key: 197100B, Action: Update, Quantity: 924, Orders: 11
Key: 197100B, Action: Update, Quantity: 1024, Orders: 12
Key: 196900B, Action: Update, Quantity: 5857, Orders: 14
Key: 197100B, Action: Update, Quantity: 1274, Orders: 13
Key: 197100B, Action: Update, Quantity: 1174, Orders: 12
Key: 197100B, Action: Update, Quantity: 1238, Orders: 13
Key: 197100B, Action: Update, Quantity: 1338, Orders: 14
Key: 197100B, Action: Update, Quantity: 1238, Orders: 13
Key: 197100B, Action: Update, Quantity: 1275, Orders: 14
Key: 197200S, Action: Update, Quantity: 1632, Orders: 11
Key: 197200S, Action: Update, Quantity: 1725, Orders: 12
Key: 196900B, Action: Update, Quantity: 5061, Orders: 13
Key: 196900B, Action: Update, Quantity: 5838, Orders: 14
Key: 197400S, Action: Update, Quantity: 3436, Orders: 14
Key: 197100B, Action: Update, Quantity: 1365, Orders: 15
Key: 197100B, Action: Update, Quantity: 1455, Orders: 16
Key: 197200S, Action: Update, Quantity: 1662, Orders: 11
Key: 197000B, Action: Update, Quantity: 2670, Orders: 12
Key: 197100B, Action: Update, Quantity: 1365, Orders: 15
Key: 197100B, Action: Update, Quantity: 1452, Orders: 16
Key: 197200S, Action: Update, Quantity: 1670, Orders: 12
Key: 197100B, Action: Update, Quantity: 1365, Orders: 15
Key: 197100B, Action: Update, Quantity: 1415, Orders: 16
Key: 197400S, Action: Update, Quantity: 3399, Orders: 13
Key: 197100B, Action: Update, Quantity: 1463, Orders: 17
Key: 197100B, Action: Update, Quantity: 1553, Orders: 18
Key: 196900B, Action: Update, Quantity: 5061, Orders: 13
Key: 196900B, Action: Update, Quantity: 5811, Orders: 14
Key: 197200S, Action: Update, Quantity: 1668, Orders: 12
Key: 197200S, Action: Update, Quantity: 1575, Orders: 11
Key: 196900B, Action: Update, Quantity: 3681, Orders: 13
Key: 197100B, Action: Update, Quantity: 1463, Orders: 17
Key: 197200S, Action: Update, Quantity: 1668, Orders: 12
Key: 197400S, Action: Update, Quantity: 3481, Orders: 14
Key: 197000B, Action: Update, Quantity: 4670, Orders: 13
Key: 196900B, Action: Update, Quantity: 2931, Orders: 12
Key: 196900B, Action: Update, Quantity: 3656, Orders: 13
Key: 197400S, Action: Update, Quantity: 3399, Orders: 13
Key: 197200S, Action: Update, Quantity: 1755, Orders: 13
Key: 197100B, Action: Update, Quantity: 1500, Orders: 18
Key: 197200S, Action: Update, Quantity: 1828, Orders: 14
Key: 197400S, Action: Update, Quantity: 3289, Orders: 12
Key: 197200S, Action: Update, Quantity: 1938, Orders: 15
Key: 197200S, Action: Update, Quantity: 2001, Orders: 16
Key: 197200S, Action: Update, Quantity: 2064, Orders: 17
Key: 197200S, Action: Update, Quantity: 2164, Orders: 18
Key: 197100B, Action: Update, Quantity: 1488, Orders: 17
Key: 197100B, Action: Update, Quantity: 1474, Orders: 16
Key: 197100B, Action: Update, Quantity: 1424, Orders: 15
Key: 197100B, Action: Update, Quantity: 1398, Orders: 14
Key: 197100B, Action: Update, Quantity: 1390, Orders: 13
Key: 197100B, Action: Update, Quantity: 1389, Orders: 12
Key: 197100B, Action: Update, Quantity: 1387, Orders: 11
Key: 197100B, Action: Update, Quantity: 1190, Orders: 10
Key: 197100B, Action: Update, Quantity: 1090, Orders: 9
Key: 197100B, Action: Update, Quantity: 1075, Orders: 8
Key: 197100B, Action: Update, Quantity: 983, Orders: 8
Key: 197200S, Action: Update, Quantity: 2405, Orders: 19
Key: 197200S, Action: Update, Quantity: 2305, Orders: 18
Key: 197200S, Action: Update, Quantity: 2405, Orders: 19
Key: 197100B, Action: Update, Quantity: 576, Orders: 7
Key: 197100B, Action: Update, Quantity: 326, Orders: 6
Key: 197100B, Action: Update, Quantity: 262, Orders: 5
Key: 197100B, Action: Update, Quantity: 225, Orders: 4
Key: 197100B, Action: Update, Quantity: 135, Orders: 3
Key: 197100B, Action: Update, Quantity: 85, Orders: 2
Key: 197100B, Action: Update, Quantity: 37, Orders: 1
Key: 197100B, Action: Delete, Quantity: None, Orders: None
Key: 197200S, Action: Update, Quantity: 2505, Orders: 20
Key: 197200S, Action: Update, Quantity: 2605, Orders: 21
Key: 196700B, Action: Update, Quantity: 8215, Orders: 12
Key: 197000B, Action: Update, Quantity: 4038, Orders: 12
Key: 197200S, Action: Update, Quantity: 2505, Orders: 20
Key: 197200S, Action: Update, Quantity: 2317, Orders: 19
Key: 197100S, Action: Add, Quantity: 196, Orders: 1
Key: 197100S, Action: Update, Quantity: 114, Orders: 1
Key: 197100S, Action: Delete, Quantity: None, Orders: None
Key: 197200S, Action: Update, Quantity: 2817, Orders: 20
Key: 196800B, Action: Update, Quantity: 5505, Orders: 12
Key: 197000B, Action: Update, Quantity: 3809, Orders: 11
Key: 197100S, Action: Add, Quantity: 110, Orders: 1
Key: 196900B, Action: Update, Quantity: 3256, Orders: 12
Key: 197000B, Action: Update, Quantity: 3309, Orders: 10
Key: 197300S, Action: Update, Quantity: 2682, Orders: 13
Key: 196900B, Action: Update, Quantity: 2948, Orders: 11
Key: 196900B, Action: Update, Quantity: 2639, Orders: 10
Key: 197200S, Action: Update, Quantity: 3433, Orders: 21
Key: 197300S, Action: Update, Quantity: 2167, Orders: 12
Key: 197300S, Action: Update, Quantity: 2567, Orders: 13
Key: 197400S, Action: Update, Quantity: 2889, Orders: 11
Key: 197100S, Action: Update, Quantity: 306, Orders: 2
Key: 197100S, Action: Update, Quantity: 305, Orders: 2
Key: 197200S, Action: Update, Quantity: 3425, Orders: 20
Key: 197100S, Action: Update, Quantity: 313, Orders: 3
Key: 197000B, Action: Update, Quantity: 3330, Orders: 11
Key: 196800B, Action: Update, Quantity: 5869, Orders: 13
Key: 197200S, Action: Update, Quantity: 3238, Orders: 19
Key: 197000B, Action: Update, Quantity: 3240, Orders: 10
Key: 197100S, Action: Update, Quantity: 204, Orders: 2
Key: 197000B, Action: Update, Quantity: 3241, Orders: 11
Key: 197300S, Action: Update, Quantity: 2941, Orders: 14
Key: 197300S, Action: Update, Quantity: 3316, Orders: 15
Key: 197800S, Action: Update, Quantity: 2068, Orders: 5
Key: 196700B, Action: Update, Quantity: 3389, Orders: 11
Key: 196800B, Action: Update, Quantity: 3676, Orders: 12
Key: 197200S, Action: Update, Quantity: 3145, Orders: 18
Key: 197100S, Action: Update, Quantity: 391, Orders: 3
Key: 197100S, Action: Update, Quantity: 491, Orders: 4
Key: 197100S, Action: Update, Quantity: 391, Orders: 3
Key: 197100S, Action: Update, Quantity: 466, Orders: 4
Key: 197000B, Action: Update, Quantity: 3174, Orders: 11
Key: 197100S, Action: Update, Quantity: 736, Orders: 5
Key: 197100S, Action: Update, Quantity: 836, Orders: 6
Key: 196900B, Action: Update, Quantity: 2544, Orders: 9
Key: 197100S, Action: Update, Quantity: 736, Orders: 5
Key: 197000B, Action: Update, Quantity: 3081, Orders: 10
Key: 197000B, Action: Update, Quantity: 3083, Orders: 11
Key: 197200S, Action: Update, Quantity: 3137, Orders: 17
Key: 197000B, Action: Update, Quantity: 3075, Orders: 11
Key: 197100S, Action: Update, Quantity: 799, Orders: 6
Key: 197100S, Action: Update, Quantity: 1168, Orders: 7
Key: 197100S, Action: Update, Quantity: 1258, Orders: 8
Key: 197100S, Action: Update, Quantity: 1351, Orders: 9
Key: 197100S, Action: Update, Quantity: 1261, Orders: 8
Key: 197600S, Action: Update, Quantity: 4742, Orders: 9
Key: 197100S, Action: Update, Quantity: 991, Orders: 7
Key: 196500B, Action: Update, Quantity: 3138, Orders: 6
Key: 196500B, Action: Update, Quantity: 7964, Orders: 7
Key: 196700B, Action: Update, Quantity: 5582, Orders: 12
Key: 197200S, Action: Update, Quantity: 2682, Orders: 16
Key: 197000B, Action: Update, Quantity: 3050, Orders: 10
Key: 197000B, Action: Update, Quantity: 2928, Orders: 9
Key: 197000B, Action: Update, Quantity: 2716, Orders: 8
Key: 197000B, Action: Update, Quantity: 2620, Orders: 8
Key: 197100S, Action: Update, Quantity: 1091, Orders: 8
Key: 197000B, Action: Update, Quantity: 2616, Orders: 7
Key: 197300S, Action: Update, Quantity: 3260, Orders: 14
Key: 197100S, Action: Update, Quantity: 1191, Orders: 9
Key: 197600S, Action: Update, Quantity: 4642, Orders: 8
Key: 197600S, Action: Update, Quantity: 4542, Orders: 7
Key: 197100S, Action: Update, Quantity: 1281, Orders: 10
Key: 196600B, Action: Update, Quantity: 2557, Orders: 8
Key: 196600B, Action: Update, Quantity: 2657, Orders: 9
Key: 197100S, Action: Update, Quantity: 1388, Orders: 11
Key: 197100S, Action: Update, Quantity: 1298, Orders: 10
Key: 197200S, Action: Update, Quantity: 2609, Orders: 15
Key: 197100S, Action: Update, Quantity: 1371, Orders: 11
Key: 197100S, Action: Update, Quantity: 1471, Orders: 12
Key: 197300S, Action: Update, Quantity: 3174, Orders: 13
Key: 197100S, Action: Update, Quantity: 1371, Orders: 11
Key: 197100S, Action: Update, Quantity: 1214, Orders: 11
Key: 197000B, Action: Update, Quantity: 2716, Orders: 8
Key: 197100S, Action: Update, Quantity: 1114, Orders: 10
Key: 197000B, Action: Update, Quantity: 2816, Orders: 9
Key: 197100S, Action: Update, Quantity: 1275, Orders: 11
Key: 197300S, Action: Update, Quantity: 3087, Orders: 12
Key: 197300S, Action: Update, Quantity: 2997, Orders: 11
Key: 197100S, Action: Update, Quantity: 1462, Orders: 12
Key: 196900B, Action: Update, Quantity: 2552, Orders: 10
Key: 197000B, Action: Update, Quantity: 3018, Orders: 10
Key: 197000B, Action: Update, Quantity: 2816, Orders: 9
Key: 197000B, Action: Update, Quantity: 2568, Orders: 8
Key: 197000B, Action: Update, Quantity: 2511, Orders: 8
Key: 197000B, Action: Update, Quantity: 2411, Orders: 7
Key: 197100S, Action: Update, Quantity: 1562, Orders: 13
Key: 197100S, Action: Update, Quantity: 1652, Orders: 14
Key: 196900B, Action: Update, Quantity: 3635, Orders: 11
Key: 197100S, Action: Update, Quantity: 1562, Orders: 13
Key: 197000B, Action: Update, Quantity: 2331, Orders: 6
Key: 197000B, Action: Update, Quantity: 2124, Orders: 5
Key: 197000B, Action: Update, Quantity: 124, Orders: 4
Key: 197000B, Action: Update, Quantity: 103, Orders: 3
Key: 197000B, Action: Update, Quantity: 102, Orders: 2
Key: 197000B, Action: Update, Quantity: 100, Orders: 1
Key: 197000B, Action: Delete, Quantity: None, Orders: None
Key: 197100S, Action: Update, Quantity: 2062, Orders: 14
Key: 197100S, Action: Update, Quantity: 2303, Orders: 15
Key: 196800B, Action: Update, Quantity: 3379, Orders: 11
Key: 196700B, Action: Update, Quantity: 5982, Orders: 13
Key: 196800B, Action: Update, Quantity: 3081, Orders: 10
Key: 196800B, Action: Update, Quantity: 2681, Orders: 9
Key: 197100S, Action: Update, Quantity: 2393, Orders: 16
Key: 196700B, Action: Update, Quantity: 5293, Orders: 12
Key: 196500B, Action: Update, Quantity: 8653, Orders: 8
Key: 196900B, Action: Update, Quantity: 2552, Orders: 10
Key: 197000B, Action: Add, Quantity: 446, Orders: 1
Key: 197100S, Action: Update, Quantity: 2303, Orders: 15
Key: 196800B, Action: Update, Quantity: 3081, Orders: 10
Key: 196700B, Action: Update, Quantity: 4893, Orders: 11
Key: 197000B, Action: Delete, Quantity: None, Orders: None
Key: 196900B, Action: Update, Quantity: 1779, Orders: 9
Key: 196700B, Action: Update, Quantity: 5293, Orders: 12
Key: 196800B, Action: Update, Quantity: 2681, Orders: 9
Key: 196400B, Action: Update, Quantity: 2231, Orders: 5
Key: 196800B, Action: Update, Quantity: 2166, Orders: 8
Key: 197000B, Action: Add, Quantity: 1, Orders: 1
Key: 196700B, Action: Update, Quantity: 5645, Orders: 13
Key: 196800B, Action: Update, Quantity: 2566, Orders: 9
Key: 196700B, Action: Update, Quantity: 5245, Orders: 12
Key: 197100S, Action: Update, Quantity: 2116, Orders: 14
Key: 197000B, Action: Delete, Quantity: None, Orders: None
Key: 197000S, Action: Add, Quantity: 186, Orders: 1
Key: 196900B, Action: Update, Quantity: 1550, Orders: 8
Key: 196700B, Action: Update, Quantity: 5645, Orders: 13
Key: 197100S, Action: Update, Quantity: 2864, Orders: 15
Key: 196800B, Action: Update, Quantity: 2166, Orders: 8
Key: 197800S, Action: Update, Quantity: 1555, Orders: 4
Key: 197100S, Action: Update, Quantity: 2703, Orders: 14
Key: 197000S, Action: Update, Quantity: 318, Orders: 2
Key: 197200S, Action: Update, Quantity: 3009, Orders: 16
Key: 197300S, Action: Update, Quantity: 2597, Orders: 10
Key: 196900B, Action: Update, Quantity: 1551, Orders: 9
Key: 197000S, Action: Update, Quantity: 687, Orders: 3
Key: 196900B, Action: Update, Quantity: 1461, Orders: 8
Key: 197200S, Action: Update, Quantity: 3369, Orders: 17
Key: 197200S, Action: Update, Quantity: 3730, Orders: 18
Key: 197700S, Action: Update, Quantity: 10029, Orders: 9
Key: 197100S, Action: Update, Quantity: 2610, Orders: 13
Key: 197000S, Action: Update, Quantity: 501, Orders: 2
Key: 197000S, Action: Update, Quantity: 622, Orders: 3
Key: 197000S, Action: Update, Quantity: 712, Orders: 4
Key: 197100S, Action: Update, Quantity: 2602, Orders: 12
Key: 197000S, Action: Update, Quantity: 720, Orders: 5
Key: 197000S, Action: Update, Quantity: 630, Orders: 4
Key: 197000S, Action: Update, Quantity: 723, Orders: 5
Key: 197000S, Action: Update, Quantity: 909, Orders: 6
Key: 196900B, Action: Update, Quantity: 1362, Orders: 7
Key: 196900B, Action: Update, Quantity: 1280, Orders: 6
Key: 196900B, Action: Update, Quantity: 1257, Orders: 6
Key: 197000S, Action: Update, Quantity: 1009, Orders: 7
Key: 197000S, Action: Update, Quantity: 1260, Orders: 8
Key: 197000S, Action: Update, Quantity: 1360, Orders: 9
Key: 197000S, Action: Update, Quantity: 1450, Orders: 10
Key: 197000S, Action: Update, Quantity: 1513, Orders: 11
Key: 196500B, Action: Update, Quantity: 8753, Orders: 9
Key: 197000S, Action: Update, Quantity: 1585, Orders: 12
Key: 196900B, Action: Update, Quantity: 1157, Orders: 5
Key: 197500S, Action: Update, Quantity: 4024, Orders: 10
